LadlabID,ExclusionGroup,Notes,Gender,DOT,Lang1,Bilingual,Lang2,Location,Experimenter,Enterer,AudioRecorded,Age,AgeGroup,InfinityInterviewDone,HCReceivedSupport,Task,TaskType,TaskItem,Accuracy,Response,IsProductive.noerror,IsProductive.final,SuccessorKnower,EndlessKnower,Category,InfinityStage,DecadeCounter,DecadeKnowledge,EndlessPartial
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,HC,spontaneous,raw,,1-100,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,HC,spontaneous,noerror,,100,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,HC,spontaneous,consecutive,,100,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,HC,supported,raw,,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,HC,supported,noerror,,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,HC,spontaneous,IHC,,100,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,HC,spontaneous,decchangeerror,,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,HC,productivity,classification,,prod,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,HC,supported,times,,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,WCN,practice,1,1,2,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,WCN,practice,5,1,6,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,WCN,immediate,23,1,24,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,WCN,immediate,40,1,41,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,WCN,immediate,62,1,63,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,WCN,immediate,70,1,71,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,WCN,immediate,37,1,38,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,WCN,immediate,29,1,30,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,WCN,immediate,86,1,87,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,WCN,immediate,59,1,60,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,WCN,momentum,3,NA,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,WCN,momentum,23,NA,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,WCN,momentum,40,NA,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,WCN,momentum,62,NA,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,WCN,momentum,70,NA,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,WCN,momentum,37,NA,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,WCN,momentum,29,NA,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,WCN,momentum,86,NA,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,WCN,momentum,59,NA,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,A1,BiggestNumber,none,,100,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,B1,isBiggest,no,,"No,idk",99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,B2,EndOrForever,forever,,forever,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,B2,Why,justification,,because no one has figured out where number end,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,C1,CanWeAddToBigNumber,yes,,idk,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,C1,why,justification,,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,C2,CanWeAdd1toX,yes,,yes,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,C2,why,justification,,because number keeps going,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,C3,CanKeepAdding1,yes,,yes,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,C3,why,justification,,because numer keep goin on and on,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,C3,WhatWouldHappen,justification,,You get to bigger number,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,D1,CanYouCountTens,yes,,yes,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,D2,CountingByTens,yes,,"10,20,30,40,50,60,70,80,90,100",99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,D3,TenMoreThanTen,twenty,,,99,99,1,1,D Full-knower,4,1,10,1
082117-AD,include,,F,8/21/17,English,yes,,Museum,KG,KG,yes,5.69,5.5-6y,yes,0,D4,TenTwenty,"30,40,50..",,,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,HC,spontaneous,raw,,1-101,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,HC,spontaneous,noerror,,101,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,HC,spontaneous,consecutive,,101,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,HC,supported,raw,,,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,HC,supported,noerror,,,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,HC,spontaneous,IHC,,101,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,HC,spontaneous,decchangeerror,,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,HC,productivity,classification,,prod,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,HC,supported,times,,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,WCN,practice,1,1,2,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,WCN,practice,5,1,6,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,WCN,immediate,23,1,24,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,WCN,immediate,40,1,41,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,WCN,immediate,62,1,63,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,WCN,immediate,70,1,71,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,WCN,immediate,37,1,38,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,WCN,immediate,29,1,30,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,WCN,immediate,86,1,87,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,WCN,immediate,59,1,60,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,WCN,momentum,3,NA,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,WCN,momentum,23,NA,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,WCN,momentum,40,NA,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,WCN,momentum,62,NA,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,WCN,momentum,70,NA,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,WCN,momentum,37,NA,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,WCN,momentum,29,NA,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,WCN,momentum,86,NA,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,WCN,momentum,59,NA,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,A1,BiggestNumber,none,,100,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,B1,isBiggest,no,,"No, [can you think of a bigger number?] infinity [biggest number?] idk",99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,B2,EndOrForever,forever,,forever,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,B2,Why,justification,,because there is so many,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,C1,CanWeAddToBigNumber,yes,,yes,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,C1,why,justification,,because it keeps going on forever,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,C2,CanWeAdd1toX,yes,,Yes,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,C2,why,justification,,because there is so many number you can keep counting,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,C3,CanKeepAdding1,yes,,yes,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,C3,why,justification,,it will keep changing the number,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,C3,WhatWouldHappen,justification,,the longer it gets the long it takes,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,D1,CanYouCountTens,yes,,yes,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,D2,CountingByTens,yes,,"10,20,30,40,50,60,70,80,90,100",99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,D3,TenMoreThanTen,twenty,,NA,99,99,1,1,D Full-knower,4,1,10,1
082117-EC,include,,F,8/21/17,English,,NA,Museum,KG,KG,yes,5.8,5.5-6y,yes,,D4,TenTwenty,"30,40,50..",,NA,99,99,1,1,D Full-knower,4,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,HC,spontaneous,raw,,1-121,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,HC,spontaneous,noerror,,121,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,HC,spontaneous,consecutive,,121,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,HC,supported,raw,,,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,HC,supported,noerror,,,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,HC,spontaneous,IHC,,121,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,HC,spontaneous,decchangeerror,,NA,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,HC,productivity,classification,,prod,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,HC,supported,times,,NA,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,WCN,practice,1,1,2,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,WCN,practice,5,1,6,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,WCN,immediate,23,1,24,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,WCN,immediate,40,1,41,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,WCN,immediate,62,1,63,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,WCN,immediate,70,1,71,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,WCN,immediate,37,1,38,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,WCN,immediate,29,1,30,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,WCN,immediate,86,1,87,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,WCN,immediate,59,1,60,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,WCN,momentum,3,0,,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,WCN,momentum,23,NA,NA,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,WCN,momentum,40,NA,NA,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,WCN,momentum,62,NA,NA,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,WCN,momentum,70,NA,NA,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,WCN,momentum,37,NA,NA,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,WCN,momentum,29,NA,NA,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,WCN,momentum,86,NA,NA,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,WCN,momentum,59,NA,NA,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,A1,BiggestNumber,none,,Infinty ,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,B1,isBiggest,no,,yes,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,B2,EndOrForever,forever,,forever,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,B2,Why,justification,,because infinity means to go on forever more and more,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,C1,CanWeAddToBigNumber,yes,,yes,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,C1,why,justification,,"because infinity is an idea, you can't count",99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,C2,CanWeAdd1toX,yes,,no,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,C2,why,justification,,because inifity makes you count a bunch of number and can't stop,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,C3,CanKeepAdding1,yes,,NA,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,C3,why,justification,,NA,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,C3,WhatWouldHappen,justification,,NA,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,D1,CanYouCountTens,yes,,yes,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,D2,CountingByTens,yes,,"10, 20, 30, 40, 50, 60, 70, 80, 90, 100",99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,D3,TenMoreThanTen,twenty,,NA,99,99,0,1,B Endless-only,2,1,10,1
110417-HN,include,,M,4/11/17,English,,NA,Museum,KG,KG,yes,5.69,5.5-6y,yes,,D4,TenTwenty,"30,40,50..",,NA,99,99,0,1,B Endless-only,2,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,HC,spontaneous,raw,,1-109,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,HC,spontaneous,noerror,,109,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,HC,spontaneous,consecutive,,109,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,HC,supported,raw,,,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,HC,supported,noerror,,,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,HC,spontaneous,IHC,,109,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,HC,spontaneous,decchangeerror,,NA,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,HC,productivity,classification,,prod,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,HC,supported,times,,NA,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,WCN,practice,1,1,2,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,WCN,practice,5,1,6,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,WCN,immediate,23,1,24,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,WCN,immediate,40,1,41,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,WCN,immediate,62,1,63,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,WCN,immediate,70,1,71,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,WCN,immediate,37,1,38,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,WCN,immediate,29,1,30,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,WCN,immediate,86,1,87,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,WCN,immediate,59,1,60,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,WCN,momentum,3,NA,NA,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,WCN,momentum,23,NA,NA,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,WCN,momentum,40,NA,NA,99,99,0,0,A Non-knower,1,1,10,1
110917-HB,include,,F,9/11/17,English,,NA,School,KG,KG,yes,5.84,5.5-6y,yes,,WCN,momentum,62,NA,NA,99,99,0,0,A Non-knower,1,1,10,1
