LadlabID,ExclusionGroup,Notes,Gender,DOT,Lang1,Bilingual,Lang2,Location,Experimenter,Enterer,AudioRecorded,Age,AgeGroup,InfinityInterviewDone,HCReceivedSupport,Task,TaskType,TaskItem,Accuracy,Response,HCGroup.spontaneous.noerror,HCGroup.final,HCGroup.best,IsProductive.noerror,IsProductive.final,PGroup.final,SuccessorKnower,EndlessKnower,Category,InfinityStage,DecadeCounter,DecadeKnowledge,EndlessPartial
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,WCN,immediate,59,0,56,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,WCN,momentum,3,1,4,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,WCN,momentum,23,NA,NA,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,WCN,momentum,40,NA,NA,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,WCN,momentum,62,NA,NA,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,WCN,momentum,70,NA,NA,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,WCN,momentum,37,NA,NA,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,WCN,momentum,29,1,30,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,WCN,momentum,86,1,87,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,WCN,momentum,59,0,56,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,A1,BiggestNumber,none,,126,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,B1,isBiggest,no,,"yes, maybe one hunderd thousand twenty six [is that the biggest number there could ever be?] yes",2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,B2,EndOrForever,forever,,end,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,B2,Why,justification,,keep going until it stops at a huge number,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,C1,CanWeAddToBigNumber,yes,,no,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,C1,why,justification,,idk,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,C2,CanWeAdd1toX,yes,,yes,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,C2,why,justification,,eighty,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,C3,CanKeepAdding1,yes,,yes,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,C3,why,justification,,NA,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,C3,WhatWouldHappen,justification,,I would get tired [could I keep going?] yes,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,D1,CanYouCountTens,yes,,yes,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,D2,CountingByTens,yes,,"10,20,30,40,50,60,70,80,90,100",2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,D3,TenMoreThanTen,twenty,,NA,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-EX,include,,F,4/29/17,English,no,some Korean,Museum,JC,JC,yes,5.96,5.5-6y,yes,1,D4,TenTwenty,"30,40,50..",,NA,2-medium,3-high,4-veryhigh,1,1,3-Productive,1,0,C Successor-only,3,1,10,0
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,HC,spontaneous,raw,,1-120,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,HC,spontaneous,noerror,,120,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,HC,spontaneous,consecutive,,120,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,HC,supported,raw,,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,HC,supported,noerror,,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,HC,spontaneous,IHC,,120,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,HC,spontaneous,decchangeerror,,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,HC,productivity,classification,,prod,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,HC,supported,times,,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,WCN,practice,1,1,2,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,WCN,practice,5,1,6,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,WCN,immediate,23,1,24,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,WCN,immediate,40,1,41,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,WCN,immediate,62,1,63,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,WCN,immediate,70,1,71,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,WCN,immediate,37,1,38,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,WCN,immediate,29,0,twenty ten,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,WCN,immediate,86,1,87,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,WCN,immediate,59,1,60,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,WCN,momentum,3,1,4,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,WCN,momentum,23,NA,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,WCN,momentum,40,NA,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,WCN,momentum,62,NA,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,WCN,momentum,70,NA,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,WCN,momentum,37,NA,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,WCN,momentum,29,1,30,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,WCN,momentum,86,NA,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,WCN,momentum,59,NA,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,A1,BiggestNumber,none,,1000,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,B1,isBiggest,no,,"no, idk",4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,B2,EndOrForever,forever,,forever,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,B2,Why,justification,,idk,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,C1,CanWeAddToBigNumber,yes,,yes,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,C1,why,justification,,there's always more to count,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,C2,CanWeAdd1toX,yes,,yes,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,C2,why,justification,,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,C3,CanKeepAdding1,yes,,yes,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,C3,why,justification,,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,C3,WhatWouldHappen,justification,,it would get bigger,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,D1,CanYouCountTens,yes,,no,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,D2,CountingByTens,yes,,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,D3,TenMoreThanTen,twenty,,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LD,include,,F,4/29/17,English,no,NA,Museum,JC,JC,yes,5.31,5-5.5y,yes,0,D4,TenTwenty,"30,40,50..",,idk,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,D Full-knower,4,0,0,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,HC,spontaneous,raw,,"1-109, ten hundred",4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,HC,spontaneous,noerror,,109,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,HC,spontaneous,consecutive,,109,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,HC,supported,raw,,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,HC,supported,noerror,,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,HC,spontaneous,IHC,,109,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,HC,spontaneous,decchangeerror,,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,HC,productivity,classification,,prod,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,HC,supported,times,,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,WCN,practice,1,1,2,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,WCN,practice,5,1,6,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,WCN,immediate,23,1,24,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,WCN,immediate,40,1,41,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,WCN,immediate,62,1,63,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,WCN,immediate,70,1,71,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,WCN,immediate,37,1,38,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,WCN,immediate,29,1,30,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,WCN,immediate,86,1,87,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,WCN,immediate,59,1,60,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,WCN,momentum,3,NA,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,WCN,momentum,23,NA,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,WCN,momentum,40,NA,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,WCN,momentum,62,NA,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,WCN,momentum,70,NA,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,WCN,momentum,37,NA,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,WCN,momentum,29,NA,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,WCN,momentum,86,NA,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,WCN,momentum,59,NA,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,A1,BiggestNumber,none,,1000,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,B1,isBiggest,no,,yes,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,B2,EndOrForever,forever,,forever,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,B2,Why,justification,,cuz it just,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,C1,CanWeAddToBigNumber,yes,,yes,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,C1,why,justification,,always higher,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,C2,CanWeAdd1toX,yes,,yes,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,C2,why,justification,,eight thousand,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,C3,CanKeepAdding1,yes,,yes,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,C3,why,justification,,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,C3,WhatWouldHappen,justification,,take forever,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,D1,CanYouCountTens,yes,,yes,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,D2,CountingByTens,yes,,"10,20,30,40,50,60,70,80,90,100",4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,D3,TenMoreThanTen,twenty,,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
042917-LM,include,,M,4/29/17,English,yes,Spanish,Museum,JC,JC,yes,5.89,5.5-6y,yes,0,D4,TenTwenty,"30,40,50..",,NA,4-veryhigh,4-veryhigh,4-veryhigh,99,99,4-Strong,1,1,C Successor-only,3,1,10,1
