"","LadlabID","IHC","FHC","Age","Productivity","Productivity.tertiary","ProductivityStrict","ProductivityStrict.tertiary","TaskItem_num","TaskItem_type","Accuracy","WithinOutsideIHC"
"591","infinity-107",49,99,5.01,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",86,"Item Type: Mid-decade",0,"outside"
"592","infinity-107",49,99,5.01,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",59,"Item Type: Decade transition",0,"outside"
"593","infinity-108",29,29,5.28,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",23,"Item Type: Mid-decade",0,"within"
"594","infinity-108",29,29,5.28,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",40,"Item Type: Mid-decade",0,"outside"
"595","infinity-108",29,29,5.28,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",62,"Item Type: Mid-decade",1,"outside"
"596","infinity-108",29,29,5.28,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",70,"Item Type: Mid-decade",0,"outside"
"597","infinity-108",29,29,5.28,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",37,"Item Type: Mid-decade",0,"outside"
"598","infinity-108",29,29,5.28,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",29,"Item Type: Decade transition",0,"outside"
"599","infinity-108",29,29,5.28,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",86,"Item Type: Mid-decade",0,"outside"
"600","infinity-108",29,29,5.28,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",59,"Item Type: Decade transition",0,"outside"
"601","infinity-109",29,29,5.4,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",23,"Item Type: Mid-decade",0,"within"
"602","infinity-109",29,29,5.4,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",40,"Item Type: Mid-decade",0,"outside"
"603","infinity-109",29,29,5.4,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",62,"Item Type: Mid-decade",0,"outside"
"604","infinity-109",29,29,5.4,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",70,"Item Type: Mid-decade",0,"outside"
"605","infinity-109",29,29,5.4,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",37,"Item Type: Mid-decade",0,"outside"
"606","infinity-109",29,29,5.4,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",29,"Item Type: Decade transition",0,"outside"
"607","infinity-109",29,29,5.4,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",86,"Item Type: Mid-decade",0,"outside"
"608","infinity-109",29,29,5.4,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",59,"Item Type: Decade transition",0,"outside"
"609","infinity-110",49,99,5.28,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",23,"Item Type: Mid-decade",1,"within"
"610","infinity-110",49,99,5.28,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",40,"Item Type: Mid-decade",1,"within"
"611","infinity-110",49,99,5.28,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",62,"Item Type: Mid-decade",1,"outside"
"612","infinity-110",49,99,5.28,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",70,"Item Type: Mid-decade",1,"outside"
"613","infinity-110",49,99,5.28,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",37,"Item Type: Mid-decade",1,"within"
"614","infinity-110",49,99,5.28,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",29,"Item Type: Decade transition",0,"within"
"615","infinity-110",49,99,5.28,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",86,"Item Type: Mid-decade",1,"outside"
"616","infinity-110",49,99,5.28,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",59,"Item Type: Decade transition",0,"outside"
"617","infinity-111",29,99,5.96,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",23,"Item Type: Mid-decade",1,"within"
"618","infinity-111",29,99,5.96,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",40,"Item Type: Mid-decade",1,"outside"
"619","infinity-111",29,99,5.96,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",62,"Item Type: Mid-decade",1,"outside"
"620","infinity-111",29,99,5.96,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",70,"Item Type: Mid-decade",1,"outside"
"621","infinity-111",29,99,5.96,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",37,"Item Type: Mid-decade",1,"outside"
"622","infinity-111",29,99,5.96,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",29,"Item Type: Decade transition",0,"outside"
"623","infinity-111",29,99,5.96,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",86,"Item Type: Mid-decade",0,"outside"
"624","infinity-111",29,99,5.96,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",59,"Item Type: Decade transition",0,"outside"
"625","infinity-112",99,99,5.31,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",23,"Item Type: Mid-decade",1,"within"
"626","infinity-112",99,99,5.31,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",40,"Item Type: Mid-decade",1,"within"
"627","infinity-112",99,99,5.31,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",62,"Item Type: Mid-decade",1,"within"
"628","infinity-112",99,99,5.31,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",70,"Item Type: Mid-decade",1,"within"
"629","infinity-112",99,99,5.31,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",37,"Item Type: Mid-decade",1,"within"
"630","infinity-112",99,99,5.31,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",29,"Item Type: Decade transition",0,"within"
"631","infinity-112",99,99,5.31,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",86,"Item Type: Mid-decade",1,"within"
"632","infinity-112",99,99,5.31,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",59,"Item Type: Decade transition",1,"within"
"633","infinity-113",99,99,5.89,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",23,"Item Type: Mid-decade",1,"within"
"634","infinity-113",99,99,5.89,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",40,"Item Type: Mid-decade",1,"within"
"635","infinity-113",99,99,5.89,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",62,"Item Type: Mid-decade",1,"within"
"636","infinity-113",99,99,5.89,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",70,"Item Type: Mid-decade",1,"within"
"637","infinity-113",99,99,5.89,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",37,"Item Type: Mid-decade",1,"within"
"638","infinity-113",99,99,5.89,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",29,"Item Type: Decade transition",1,"within"
"639","infinity-113",99,99,5.89,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",86,"Item Type: Mid-decade",1,"within"
"640","infinity-113",99,99,5.89,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",59,"Item Type: Decade transition",1,"within"
"641","infinity-114",29,99,5.58,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",23,"Item Type: Mid-decade",1,"within"
"642","infinity-114",29,99,5.58,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",40,"Item Type: Mid-decade",1,"outside"
"643","infinity-114",29,99,5.58,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",62,"Item Type: Mid-decade",1,"outside"
"644","infinity-114",29,99,5.58,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",70,"Item Type: Mid-decade",1,"outside"
"645","infinity-114",29,99,5.58,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",37,"Item Type: Mid-decade",1,"outside"
"646","infinity-114",29,99,5.58,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",29,"Item Type: Decade transition",0,"outside"
"647","infinity-114",29,99,5.58,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",86,"Item Type: Mid-decade",0,"outside"
"648","infinity-114",29,99,5.58,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",59,"Item Type: Decade transition",0,"outside"
"649","infinity-115",99,99,5.06,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",23,"Item Type: Mid-decade",1,"within"
"650","infinity-115",99,99,5.06,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",40,"Item Type: Mid-decade",1,"within"
"651","infinity-115",99,99,5.06,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",62,"Item Type: Mid-decade",1,"within"
"652","infinity-115",99,99,5.06,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",70,"Item Type: Mid-decade",1,"within"
"653","infinity-115",99,99,5.06,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",37,"Item Type: Mid-decade",1,"within"
"654","infinity-115",99,99,5.06,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",29,"Item Type: Decade transition",1,"within"
"655","infinity-115",99,99,5.06,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",86,"Item Type: Mid-decade",1,"within"
"656","infinity-115",99,99,5.06,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",59,"Item Type: Decade transition",1,"within"
"657","infinity-116",16,16,5.19,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",23,"Item Type: Mid-decade",0,"outside"
"658","infinity-116",16,16,5.19,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",40,"Item Type: Mid-decade",0,"outside"
"659","infinity-116",16,16,5.19,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",62,"Item Type: Mid-decade",1,"outside"
"660","infinity-116",16,16,5.19,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",70,"Item Type: Mid-decade",0,"outside"
"661","infinity-116",16,16,5.19,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",37,"Item Type: Mid-decade",0,"outside"
"662","infinity-116",16,16,5.19,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",29,"Item Type: Decade transition",0,"outside"
"663","infinity-116",16,16,5.19,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",86,"Item Type: Mid-decade",0,"outside"
"664","infinity-116",16,16,5.19,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",59,"Item Type: Decade transition",0,"outside"
"665","infinity-117",14,99,5.31,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",23,"Item Type: Mid-decade",0,"outside"
"666","infinity-117",14,99,5.31,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",40,"Item Type: Mid-decade",0,"outside"
"667","infinity-117",14,99,5.31,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",62,"Item Type: Mid-decade",0,"outside"
"668","infinity-117",14,99,5.31,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",70,"Item Type: Mid-decade",0,"outside"
"669","infinity-117",14,99,5.31,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",37,"Item Type: Mid-decade",1,"outside"
"670","infinity-117",14,99,5.31,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",29,"Item Type: Decade transition",0,"outside"
"671","infinity-117",14,99,5.31,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",86,"Item Type: Mid-decade",0,"outside"
"672","infinity-117",14,99,5.31,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",59,"Item Type: Decade transition",0,"outside"
"673","infinity-118",99,99,5.02,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",23,"Item Type: Mid-decade",1,"within"
"674","infinity-118",99,99,5.02,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",40,"Item Type: Mid-decade",1,"within"
"675","infinity-118",99,99,5.02,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",62,"Item Type: Mid-decade",1,"within"
"676","infinity-118",99,99,5.02,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",70,"Item Type: Mid-decade",1,"within"
"677","infinity-118",99,99,5.02,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",37,"Item Type: Mid-decade",1,"within"
"678","infinity-118",99,99,5.02,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",29,"Item Type: Decade transition",1,"within"
"679","infinity-118",99,99,5.02,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",86,"Item Type: Mid-decade",1,"within"
"680","infinity-118",99,99,5.02,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",59,"Item Type: Decade transition",0,"within"
"681","infinity-119",49,99,5.24,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",23,"Item Type: Mid-decade",1,"within"
"682","infinity-119",49,99,5.24,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",40,"Item Type: Mid-decade",0,"within"
"683","infinity-119",49,99,5.24,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",62,"Item Type: Mid-decade",0,"outside"
"684","infinity-119",49,99,5.24,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",70,"Item Type: Mid-decade",1,"outside"
"685","infinity-119",49,99,5.24,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",37,"Item Type: Mid-decade",0,"within"
"686","infinity-119",49,99,5.24,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",29,"Item Type: Decade transition",0,"within"
"687","infinity-119",49,99,5.24,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",86,"Item Type: Mid-decade",0,"outside"
"688","infinity-119",49,99,5.24,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",59,"Item Type: Decade transition",0,"outside"
"689","infinity-120",29,99,5.36,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",23,"Item Type: Mid-decade",1,"within"
"690","infinity-120",29,99,5.36,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",40,"Item Type: Mid-decade",1,"outside"
"691","infinity-120",29,99,5.36,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",62,"Item Type: Mid-decade",1,"outside"
"692","infinity-120",29,99,5.36,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",70,"Item Type: Mid-decade",1,"outside"
"693","infinity-120",29,99,5.36,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",37,"Item Type: Mid-decade",1,"outside"
"694","infinity-120",29,99,5.36,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",29,"Item Type: Decade transition",1,"outside"
"695","infinity-120",29,99,5.36,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",86,"Item Type: Mid-decade",1,"outside"
"696","infinity-120",29,99,5.36,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",59,"Item Type: Decade transition",0,"outside"
"697","infinity-121",40,77,5.35,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",23,"Item Type: Mid-decade",1,"within"
"698","infinity-121",40,77,5.35,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",40,"Item Type: Mid-decade",0,"outside"
"699","infinity-121",40,77,5.35,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",62,"Item Type: Mid-decade",1,"outside"
"700","infinity-121",40,77,5.35,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",70,"Item Type: Mid-decade",1,"outside"
"701","infinity-121",40,77,5.35,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",37,"Item Type: Mid-decade",0,"within"
"702","infinity-121",40,77,5.35,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",29,"Item Type: Decade transition",1,"within"
"703","infinity-121",40,77,5.35,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",86,"Item Type: Mid-decade",0,"outside"
"704","infinity-121",40,77,5.35,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",59,"Item Type: Decade transition",1,"outside"
"705","infinity-122",49,69,5.52,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",23,"Item Type: Mid-decade",0,"within"
"706","infinity-122",49,69,5.52,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",40,"Item Type: Mid-decade",0,"within"
"707","infinity-122",49,69,5.52,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",62,"Item Type: Mid-decade",0,"outside"
"708","infinity-122",49,69,5.52,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",70,"Item Type: Mid-decade",1,"outside"
"709","infinity-122",49,69,5.52,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",37,"Item Type: Mid-decade",0,"within"
"710","infinity-122",49,69,5.52,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",29,"Item Type: Decade transition",0,"within"
"711","infinity-122",49,69,5.52,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",86,"Item Type: Mid-decade",1,"outside"
"712","infinity-122",49,69,5.52,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",59,"Item Type: Decade transition",0,"outside"
"713","infinity-123",49,99,5.17,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",23,"Item Type: Mid-decade",1,"within"
"714","infinity-123",49,99,5.17,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",40,"Item Type: Mid-decade",0,"within"
"715","infinity-123",49,99,5.17,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",62,"Item Type: Mid-decade",1,"outside"
"716","infinity-123",49,99,5.17,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",70,"Item Type: Mid-decade",1,"outside"
"717","infinity-123",49,99,5.17,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",37,"Item Type: Mid-decade",1,"within"
"718","infinity-123",49,99,5.17,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",29,"Item Type: Decade transition",0,"within"
"719","infinity-123",49,99,5.17,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",86,"Item Type: Mid-decade",0,"outside"
"720","infinity-123",49,99,5.17,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",59,"Item Type: Decade transition",0,"outside"
"721","infinity-124",22,99,5.08,"Productive","Productive (IHC < 99)","Nonproductive","Nonproductive",23,"Item Type: Mid-decade",1,"outside"
"722","infinity-124",22,99,5.08,"Productive","Productive (IHC < 99)","Nonproductive","Nonproductive",40,"Item Type: Mid-decade",0,"outside"
"723","infinity-124",22,99,5.08,"Productive","Productive (IHC < 99)","Nonproductive","Nonproductive",62,"Item Type: Mid-decade",0,"outside"
"724","infinity-124",22,99,5.08,"Productive","Productive (IHC < 99)","Nonproductive","Nonproductive",70,"Item Type: Mid-decade",0,"outside"
"725","infinity-124",22,99,5.08,"Productive","Productive (IHC < 99)","Nonproductive","Nonproductive",37,"Item Type: Mid-decade",1,"outside"
"726","infinity-124",22,99,5.08,"Productive","Productive (IHC < 99)","Nonproductive","Nonproductive",29,"Item Type: Decade transition",0,"outside"
"727","infinity-124",22,99,5.08,"Productive","Productive (IHC < 99)","Nonproductive","Nonproductive",86,"Item Type: Mid-decade",1,"outside"
"728","infinity-124",22,99,5.08,"Productive","Productive (IHC < 99)","Nonproductive","Nonproductive",59,"Item Type: Decade transition",0,"outside"
"729","infinity-125",49,99,4.51,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",23,"Item Type: Mid-decade",1,"within"
"730","infinity-125",49,99,4.51,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",40,"Item Type: Mid-decade",0,"within"
"731","infinity-125",49,99,4.51,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",62,"Item Type: Mid-decade",1,"outside"
"732","infinity-125",49,99,4.51,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",70,"Item Type: Mid-decade",0,"outside"
"733","infinity-125",49,99,4.51,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",37,"Item Type: Mid-decade",1,"within"
"734","infinity-125",49,99,4.51,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",29,"Item Type: Decade transition",1,"within"
"735","infinity-125",49,99,4.51,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",86,"Item Type: Mid-decade",0,"outside"
"736","infinity-125",49,99,4.51,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",59,"Item Type: Decade transition",0,"outside"
"737","infinity-126",13,19,4.66,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",23,"Item Type: Mid-decade",0,"outside"
"738","infinity-126",13,19,4.66,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",40,"Item Type: Mid-decade",0,"outside"
"739","infinity-126",13,19,4.66,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",62,"Item Type: Mid-decade",1,"outside"
"740","infinity-126",13,19,4.66,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",70,"Item Type: Mid-decade",0,"outside"
"741","infinity-126",13,19,4.66,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",37,"Item Type: Mid-decade",0,"outside"
"742","infinity-126",13,19,4.66,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",29,"Item Type: Decade transition",0,"outside"
"743","infinity-126",13,19,4.66,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",86,"Item Type: Mid-decade",0,"outside"
"744","infinity-126",13,19,4.66,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",59,"Item Type: Decade transition",0,"outside"
"745","infinity-127",99,99,5.92,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",23,"Item Type: Mid-decade",1,"within"
"746","infinity-127",99,99,5.92,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",40,"Item Type: Mid-decade",1,"within"
"747","infinity-127",99,99,5.92,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",62,"Item Type: Mid-decade",1,"within"
"748","infinity-127",99,99,5.92,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",70,"Item Type: Mid-decade",1,"within"
"749","infinity-127",99,99,5.92,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",37,"Item Type: Mid-decade",0,"within"
"750","infinity-127",99,99,5.92,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",29,"Item Type: Decade transition",0,"within"
"751","infinity-127",99,99,5.92,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",86,"Item Type: Mid-decade",1,"within"
"752","infinity-127",99,99,5.92,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",59,"Item Type: Decade transition",0,"within"
"753","infinity-128",99,99,5.36,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",23,"Item Type: Mid-decade",1,"within"
"754","infinity-128",99,99,5.36,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",40,"Item Type: Mid-decade",1,"within"
"755","infinity-128",99,99,5.36,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",62,"Item Type: Mid-decade",1,"within"
"756","infinity-128",99,99,5.36,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",70,"Item Type: Mid-decade",0,"within"
"757","infinity-128",99,99,5.36,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",37,"Item Type: Mid-decade",1,"within"
"758","infinity-128",99,99,5.36,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",29,"Item Type: Decade transition",1,"within"
"759","infinity-128",99,99,5.36,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",86,"Item Type: Mid-decade",1,"within"
"760","infinity-128",99,99,5.36,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",59,"Item Type: Decade transition",0,"within"
"761","infinity-129",54,99,5.02,"Productive","Productive (IHC < 99)","Nonproductive","Nonproductive",23,"Item Type: Mid-decade",1,"within"
"762","infinity-129",54,99,5.02,"Productive","Productive (IHC < 99)","Nonproductive","Nonproductive",40,"Item Type: Mid-decade",1,"within"
"763","infinity-129",54,99,5.02,"Productive","Productive (IHC < 99)","Nonproductive","Nonproductive",62,"Item Type: Mid-decade",0,"outside"
"764","infinity-129",54,99,5.02,"Productive","Productive (IHC < 99)","Nonproductive","Nonproductive",70,"Item Type: Mid-decade",1,"outside"
"765","infinity-129",54,99,5.02,"Productive","Productive (IHC < 99)","Nonproductive","Nonproductive",37,"Item Type: Mid-decade",1,"within"
"766","infinity-129",54,99,5.02,"Productive","Productive (IHC < 99)","Nonproductive","Nonproductive",29,"Item Type: Decade transition",0,"within"
"767","infinity-129",54,99,5.02,"Productive","Productive (IHC < 99)","Nonproductive","Nonproductive",86,"Item Type: Mid-decade",1,"outside"
"768","infinity-129",54,99,5.02,"Productive","Productive (IHC < 99)","Nonproductive","Nonproductive",59,"Item Type: Decade transition",1,"outside"
"769","infinity-130",12,49,5.02,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",23,"Item Type: Mid-decade",1,"outside"
"770","infinity-130",12,49,5.02,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",40,"Item Type: Mid-decade",0,"outside"
"771","infinity-130",12,49,5.02,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",62,"Item Type: Mid-decade",1,"outside"
"772","infinity-130",12,49,5.02,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",70,"Item Type: Mid-decade",0,"outside"
"773","infinity-130",12,49,5.02,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",37,"Item Type: Mid-decade",0,"outside"
"774","infinity-130",12,49,5.02,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",29,"Item Type: Decade transition",0,"outside"
"775","infinity-130",12,49,5.02,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",86,"Item Type: Mid-decade",0,"outside"
"776","infinity-130",12,49,5.02,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",59,"Item Type: Decade transition",0,"outside"
"777","infinity-131",25,25,4.21,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",23,"Item Type: Mid-decade",0,"within"
"778","infinity-131",25,25,4.21,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",40,"Item Type: Mid-decade",0,"outside"
"779","infinity-131",25,25,4.21,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",62,"Item Type: Mid-decade",1,"outside"
"780","infinity-131",25,25,4.21,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",70,"Item Type: Mid-decade",0,"outside"
"781","infinity-131",25,25,4.21,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",37,"Item Type: Mid-decade",1,"outside"
"782","infinity-131",25,25,4.21,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",29,"Item Type: Decade transition",0,"outside"
"783","infinity-131",25,25,4.21,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",86,"Item Type: Mid-decade",0,"outside"
"784","infinity-131",25,25,4.21,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",59,"Item Type: Decade transition",0,"outside"
